movie_id,title,genres,release_year,popularity,vote_average,vote_count,movie_mean,poster_url,overview
112334,The Internet's Own Boy: The Story of Aaron Swartz,Crime|Documentary,2014.0,6.114898,7.8,180.0,3.535816224336505,/sfhevmkFxxYiDy3E2uH6Hmq5mlv.jpg,Programming prodigy and information activist Aaron Swartz achieved groundbreaking work in social justice and political organizing. His passion for open access ensnared him in a legal nightmare that ended with the taking of his own life at the age of 26.
112370,Transformers: Age of Extinction,Science Fiction|Action|Adventure,2014.0,18.495599,5.8,3136.0,2.821489734601903,/ykIZB9dYBIKV13k5igGFncT5th6.jpg,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs."
112399,Finding Vivian Maier,Documentary,2014.0,7.035082,7.8,112.0,3.7024828910031715,/i3rK96zzTBPAdQUcGGFB0q3schs.jpg,"Vivian Maier's photos were seemingly destined for obscurity, lost among the clutter of the countless objects she'd collected throughout her life. Instead these images have shaken the world of street photography and irrevocably changed the life of the man who brought them to the public eye. This film brings to life the interesting turns and travails of the improbable saga of John Maloof's discovery of Vivian Maier, unravelling this mysterious tale through her documentary films, photographs, odd collections and personal accounts from the people that knew her. What started as a blog to show her work quickly became a viral sensation in the photography world. Photos destined for the trash heap now line gallery exhibitions, a forthcoming book and this documentary film."
112421,Frank,Comedy|Drama|Mystery,2014.0,5.847845,6.8,667.0,3.7768621682523786,/xiGr26WcKudo7XISNid0OMnKRR4.jpg,A comedy about a young wannabe musician (Domhnall Gleeson) who discovers he has bitten off more than he can chew when he joins an eccentric pop band led by the mysterious and enigmatic Frank (Michael Fassbender).
112450,They Came Together,Comedy,2014.0,9.139015,5.3,173.0,3.285816224336505,/jue0hdydHvkfGgWS6FnYVlozO2d.jpg,A small business owner is about to lose her shop to a major corporate development.
112460,Planes: Fire & Rescue,Animation|Comedy|Adventure|Family,2014.0,7.579855,5.8,286.0,3.1021281922884327,/b5Xn7UQf7s6ZPsDTVT0NeLqiiHY.jpg,"When world-famous air racer Dusty learns that his engine is damaged and he may never race again, he must shift gears and is launched into the world of aerial firefighting. Dusty joins forces with veteran fire and rescue helicopter Blade Ranger and his team, a bunch of all-terrain vehicles known as The Smokejumpers. Together, the fearless team battles a massive wildfire, and Dusty learns what it takes to become a true hero."
112497,Tammy,Comedy,2014.0,7.359522,5.0,508.0,3.119149557669838,/cq6wvDqETqJXgpQplkL0FBw2leM.jpg,"After losing her job and learning that her husband has been unfaithful, a woman hits the road with her profane, hard-drinking grandmother."
112515,The Babadook,Drama|Thriller|Horror,2014.0,8.832788,6.5,1890.0,3.6558997587290025,/ohg11LlgBhuM2HKDslUpXSXjO6p.jpg,"A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her."
112552,Whiplash,Drama,2014.0,64.29999,8.3,4376.0,3.8246938589702735,/lIv1QinFqz4dlp5U4lQ6HaiskOZ.jpg,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity."
112556,Gone Girl,Mystery|Thriller|Drama,2014.0,154.801009,7.9,6023.0,3.6904965782006345,/gdiLTof3rbPDAmPaCf4g6op46bj.jpg,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent."
112577,Willie and Phil,,1980.0,0.3265,0.0,0.0,3.785816224336505,/tLt2b0jGmJO0xLwWk4ondoKSf3Y.jpg,"Remake of Jules et Jim following the experiences over a decade of two friends who fall in love with the same woman, enjoyably satirising the 70's through the search by the three protagonists for their identities and making sharp attacks on cultural signposts of the decade along the way."
112582,Life Itself,Documentary,2014.0,7.615552,7.7,160.0,3.619149557669838,/usunF9TM1LQJ47eRBcitBsGRBFx.jpg,"Life Itself recounts the surprising and entertaining life of renowned film critic and social commentator Roger Ebert. The film details his early days as a freewheeling bachelor and Pulitzer Prize winner, his famously contentious partnership with Gene Siskel, his life-altering marriage, and his brave and transcendent battle with cancer."
112623,Dawn of the Planet of the Apes,Science Fiction|Action|Drama|Thriller,2014.0,75.385211,7.3,4511.0,3.5165305650783867,/2EUAUIu5lHFlkj5FRryohlH6CRO.jpg,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes."
112653,The Battered Bastards of Baseball,Documentary,2014.0,1.531619,7.7,23.0,3.619149557669838,/rldgkiFaY4mC7gLNahUGngCMQH3.jpg,Hollywood veteran Bing Russell creates the only independent baseball team in the country—alarming the baseball establishment and sparking the meteoric rise of the 1970s Portland Mavericks.
112655,No One Lives,Horror|Thriller,2013.0,7.202832,5.5,173.0,3.369149557669838,/fQarG0ddQM5XddKz0BXd7qTGK9j.jpg,A gang of ruthless highway killers kidnap a wealthy couple traveling cross country only to shockingly discover that things are not what they seem.
112689,Miss Violence,Drama,2013.0,3.285031,6.7,61.0,3.369149557669838,/G9qTHPRWo2EFQTMetPGRxLsP9v.jpg,"On the day of her birthday, eleven-year-old Angeliki jumps off the balcony and falls to her death with a smile on her face. While the police and Social Services try to discover the reason for this apparent suicide, Angeliki's family keep insisting that it was an accident. What is the secret that young Angeliki took with her? Why does her family persist in trying to ""forget"" her and to move on with its life?"
112735,Charlie's Country,Drama,2013.0,0.912033,7.4,17.0,3.7024828910031715,/uSYI04t3NcU4dOtmatzvwK9D6IR.jpg,"Blackfella Charlie is getting older, and he's out of sorts. The intervention is making life more difficult on his remote community, what with the proper policing of whitefella laws that don't generally make much sense, and Charlie's kin and ken seeming more interested in going along with things than doing anything about it. So Charlie takes off, to live the old way, but in doing so sets off a chain of events in his life that has him return to his community chastened, and somewhat the wiser."
112749,And So It Goes,Comedy|Drama|Romance,2014.0,7.69684,5.7,166.0,3.285816224336505,/nuoE9Cy94KbJjQjyWGyDMtedfN3.jpg,A self-centered realtor enlists the help of his neighbor when he's suddenly left in charge of the granddaughter he never knew existed until his estranged son drops her off at his home.
112767,Premature,Comedy,2014.0,6.322381,5.4,120.0,3.619149557669838,/67ZXnE486oEVvOVcWgjF6pvpyJ.jpg,"On the most important day of his young life, a high school senior is forced to relive his failed attempt at losing his virginity over and over again, until he gets it right."
112788,Sex Tape,Comedy,2014.0,27.470696,5.2,1733.0,2.8878424780027183,/2BMmIPGu5ZbTrwXwomdSUuTB2Ul.jpg,"When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for."
112804,I Origins,Science Fiction|Drama,2014.0,11.901185,7.5,1089.0,3.3878424780027183,/wyC666XyqCGlPEkmS7JkvoWYduF.jpg,"I Origins follows a molecular biologist studying the evolution of the human eye.  He finds his work permeating his life after a brief encounter with an exotic young woman who slips away from him.  As his research continues years later with his lab partner, they make a stunning scientific discovery that has far reaching implications and complicates both his scientific and and spiritual beliefs.  Traveling half way around the world, he risks everything he has ever known to validate his theory."
112818,The Purge: Anarchy,Horror|Thriller,2014.0,27.756026,6.6,2008.0,3.2449853351455755,/l1DRl40x2OWUoPP42v8fjKdS1Z3.jpg,"Three groups of people are trying to survive Purge Night, when their stories intertwine and are left stranded in The Purge trying to survive the chaos and violence that occurs."
112850,Words and Pictures,Comedy|Drama|Romance,2013.0,3.352204,6.5,71.0,3.369149557669838,/qWucggvSxbNVEPNulqt8gCFRh4C.jpg,An art instructor and an English teacher form a rivalry that ends up with a competition at their school in which students decide whether words or pictures are more important.
112852,Guardians of the Galaxy,Action|Science Fiction|Adventure,2014.0,53.291601,7.9,10014.0,3.9336880320480723,/y31QB9kn3XSudA15tV7UWQ9XLuW.jpg,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser."
112897,The Expendables 3,Action|Adventure|Thriller,2014.0,14.753545,6.1,1830.0,3.535816224336505,/xczFwJhcCb2rUMylXam0Ni7Yn5o.jpg,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet."
112911,Hercules,Action|Adventure,2014.0,19.606895,5.6,1707.0,3.316413906574147,/jEeMN83CRI7lIEffTlgzBcUZzuN.jpg,"Fourteen hundred years ago, a tormented soul walked the earth that was neither man nor god. Hercules was the powerful son of the god king Zeus, for this he received nothing but suffering his entire life. After twelve arduous labors and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. Over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. These men and woman never question where they go to fight or why or whom, just how much they will be paid. Now the King of Thrace has hired these mercenaries to train his men to become the greatest army of all time. It is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become."
112921,Once My Mother,History|Documentary|War|Family,2014.0,0.016301,0.0,0.0,3.619149557669838,/rByEHZKwACKWAEHwkNWbeQPDUo6.jpg,"Australian filmmaker Sophia Turkiewicz investigates why her Polish mother abandoned her and uncovers the truth behind her mother's wartime escape from a Siberian gulag, leaving Sophia to confront her own capacity for forgiveness."
112940,A Most Wanted Man,Thriller,2014.0,10.432407,6.5,545.0,3.1735567637170043,/iSMTe79efcxgI5jSFBAg6GjxEPs.jpg,"When a half-Chechen, half-Russian, tortured half-to-death immigrant turns up in Hamburg's Islamic community, laying claim to his father's ill gotten fortune, both German and US security agencies take a close interest: as the clock ticks down and the stakes rise, the race is on to establish this most wanted man's true identity - oppressed victim or destruction-bent extremist?"
113064,The Trip to Italy,Comedy|Drama,2014.0,5.61555,6.4,100.0,3.6021281922884327,/oqmQdPom1KJKh4sYTrISV5qFAzK.jpg,"Years after their successful restaurant review tour of Northern Britain, Steve Coogan and Rob Brydon are commissioned for a new tour in Italy."
113186,Felony,Mystery|Thriller|Crime,2014.0,4.273751,5.4,52.0,3.4524828910031715,/5z67bSHEegu40uR8KQzFoyFVmq6.jpg,"Three detectives become embroiled in a tense struggle after a tragic accident that leaves a child in critical condition. One is guilty of a crime, one will try to cover it up, and the other attempts to expose it. How far will these men go to disguise and unravel the truth?"
113207,Get on Up,Drama|Music,2014.0,7.92736,6.4,158.0,3.619149557669838,/n1jw04rLk8YRVEJ9D6gQWIiDtfi.jpg,A chronicle of James Brown's rise from extreme poverty to become one of the most influential musicians in history.
113220,The Dog,Documentary,2013.0,1.245958,6.6,10.0,3.4524828910031715,/tJ4RPPASWzJmngBoQthshYkL3Fk.jpg,"In 1972, John Wojtowicz attempted to rob a Brooklyn bank to pay for his lover’s sex-change operation. The story was the basis for the film Dog Day Afternoon. The Dog captures John, who shares his story for the first time in his own unique, offensive, hilarious and heartbreaking way."
113225,Magic in the Moonlight,Comedy|Drama|Romance,2014.0,6.626077,6.5,749.0,3.4524828910031715,/tdOeHeBCJQWIJNVpskWnqWgdo5e.jpg,"Set in the 1920s French Riviera, a master magician is commissioned to try and expose a psychic as a fraud."
113252,Housebound,Horror|Comedy|Thriller,2014.0,5.343018,6.5,362.0,3.530699620859861,/5pooROOhs9ctkmMiZAfE9DDrh9j.jpg,"When Kylie Bucknell is sentenced to home detention, she's forced to come to terms with her unsociable behaviour, her blabbering mother and a hostile spirit who seems less than happy about the new living arrangement."
113275,The Hundred-Foot Journey,Drama,2014.0,14.466789,7.3,516.0,3.535816224336505,/zQWT270zHKC4xVs0ogUwrU8EwqB.jpg,A story centered around an Indian family who moves to France and opens a restaurant across the street from a Michelin-starred French restaurant.
113345,Jupiter Ascending,Science Fiction|Fantasy|Action|Adventure,2015.0,21.463465,5.2,2816.0,2.95927104943129,/aMEsvTUklw0uZ3gk3Q6lAj6302a.jpg,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…"
113348,Teenage Mutant Ninja Turtles,Science Fiction|Action|Adventure|Fantasy|Comedy,2014.0,22.337973,5.8,2677.0,3.0268621682523786,/oDL2ryJ0sV2bmjgshVgJb3qzvwp.jpg,The city needs heroes. Darkness has settled over New York City as Shredder and his evil Foot Clan have an iron grip on everything from the police to the politicians. The future is grim until four unlikely outcast brothers rise from the sewers and discover their destiny as Teenage Mutant Ninja Turtles. The Turtles must work with fearless reporter April and her wise-cracking cameraman Vern Fenwick to save the city and unravel Shredder's diabolical plan.
113378,The Giver,Drama|Science Fiction,2014.0,12.472206,6.4,1859.0,3.0268621682523786,/4g19qQ4pfQz6nlVctA0q3y7Dieg.jpg,"In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world."
113416,Revenge of the Green Dragons,Drama|Action|Crime,2014.0,2.820466,5.2,34.0,3.2024828910031715,/89qbS9BqzUhcctIu8MrgF05LkBD.jpg,"A true immigrant story set against the vibrant backdrop of Flushing, N.Y. in the 1980s and 1990s."
113453,Let's Be Cops,Comedy,2014.0,15.962793,6.4,1234.0,3.0893621682523786,/ayYibwWAA9NxJPaD9GSybPShtvL.jpg,"It's the ultimate buddy cop movie except for one thing: they're not cops.  When two struggling pals dress as police officers for a costume party, they become neighborhood sensations.  But when these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line."
113532,The Inbetweeners 2,Comedy,2014.0,6.3567,6.1,214.0,3.535816224336505,/qaUeXI9am1IkEoDoccnBy5W6kA4.jpg,"Neil, Will and Simon receive an invite from Jay to join him in Australia whilst on his gap year, who promises them it’s ”the sex capital of the world”. With their lives now rather dull compared to their hedonistic school days and legendary lads holiday, it’s an offer they can’t refuse. Once again, they put growing up temporarily on-hold, and embark on a backpacking holiday of a lifetime in an awful car, inspired by Peter Andre’s ‘Mysterious Girl’. Will soon finds himself battling with the lads to do something cultural, whilst they focus their attention on drinking, girls, and annoying fellow travelers."
113565,The Sacrament,Horror|Mystery|Thriller,2013.0,5.350658,5.6,139.0,3.4524828910031715,/thdioQOYqqusDUfT6trgwMIoNaQ.jpg,"A fashion photographer is traveling to meet his sister at Eden Parish. Once there, his friends begin to film interviews with the Eden Parish inhabitants, all of whom speak of the commune in glowing terms. However, they soon discover that there is a sinister edge to the commune that belies the seemingly peaceful setting."
113573,Sin City: A Dame to Kill For,Crime|Thriller,2014.0,20.623642,6.3,1314.0,3.4524828910031715,/k80qKrJ0qQ6ocVo5N932stNSg6j.jpg,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.
113640,The Canal,Horror|Mystery|Thriller,2014.0,12.352907,5.7,139.0,3.369149557669838,/qfEykPXchXot1lcRdo7thz1wZOI.jpg,"Film archivist David and his wife are perfectly happy or so he believes. When a looming secret shatters their marriage at the same time as a turn-of-the-century film reel he is studying reveals their house to be the site of a 1902 multiple-murder, David begins to unravel, and the house’s eerie history threatens to repeat itself. Dripping with tension and chilling to the core, this visceral Irish ghost story is a visually arresting and genuinely shocking journey into the darkness within."
113705,"Two Days, One Night",Drama,2014.0,6.868022,6.8,327.0,3.316413906574147,/1mYAejpMskvskGr0J0SaBvdjmrH.jpg,Sandra is a young woman who has only one weekend to convince her colleagues they must give up their bonuses in order for her to keep her job — not an easy task in this economy.
113741,Coherence,Thriller|Science Fiction,2013.0,6.851243,7.2,653.0,3.1518621682523786,/8OIsK5Mlkieeqf5ejZOKFiyH5mM.jpg,"On the night a comet is passing near Earth, eight friends at a dinner party experience a troubling chain of reality bending events. When the power goes out, they discover that the only house on the street left with power also holds many secrets."
113780,"As Above, So Below",Horror|Thriller,2014.0,10.846585,6.1,788.0,3.4524828910031715,/rXhroOVTfR4Dde7Vci2L3FVGAZh.jpg,"When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead."
113829,The One I Love,Romance|Comedy|Drama,2014.0,5.34697,6.8,259.0,3.5268621682523786,/6eUaKwFLb0FXt6cqHZKhbeKDXEZ.jpg,"On the brink of separation, Ethan and Sophie escape to a beautiful vacation house for a weekend getaway in an attempt to save their marriage. What begins as a romantic and fun retreat soon becomes surreal, when an unexpected discovery forces the two to examine themselves, their relationship, and their future."
113862,The Guest,Mystery|Thriller|Action,2014.0,6.441964,6.5,661.0,3.6518621682523786,/xxSuU7Q9ZmPjw9TNQ1WzmHVAxBI.jpg,"A soldier introduces himself to the Peterson family, claiming to be a friend of their son who died in action. After the young man is welcomed into their home, a series of accidental deaths seem to be connected to his presence."
113938,Nixon by Nixon: In His Own Words,Documentary,2014.0,0.442069,6.5,4.0,3.535816224336505,/fwR4nNj7RUluMOR72QyzsDDmawK.jpg,"From 1971 to 1973, Richard Nixon secretly recorded his private conversations in the White House. This film chronicles the content of those tapes, which include Nixon's conversations on the war in Vietnam, the Pentagon Papers leak, his Supreme Court appointments, and more--while also exposing shocking statements he made about women, people of color, Jews, and the media."
114028,Pride,Drama|Comedy,2014.0,9.111867,7.7,457.0,3.8393621682523786,/fk81iMvZTYo7MaYWGirPc0uzA55.jpg,"Based on a trues story. In the summer of 1984 – Margaret Thatcher is in power and the National Union of Mineworkers (NUM) is on strike. At the Gay Pride March in London, a group of gay and lesbian activists decides to raise money to support the families of the striking miners. But there is a problem - the union seems embarrassed to receive their support.  However the activists are not deterred. They decide to ignore the union and go direct to the miners. They identify a mining village of Onllwyn, in the Dulais Valley  in Wales, and later set off in a mini bus to make their donation in person. And so begins the extraordinary story of two seemingly alien communities who form a surprising and ultimately triumphant partnership."
114044,Honeymoon,Horror,2014.0,6.107378,5.4,261.0,3.369149557669838,/5jZRisBShiBpsH2k5rDYGEl9fSh.jpg,A newlywed couple finds their lake-country honeymoon descend into chaos after Paul finds Bea wandering and disoriented in the middle of the night.
114060,The Drop,Drama|Crime,2014.0,11.695036,6.7,859.0,3.5268621682523786,/lj8AMCjWx0jU93XajzUEOUUNKZF.jpg,"Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost."
114074,The Skeleton Twins,Drama,2014.0,9.44394,6.7,294.0,3.301655260668781,/vvmv1R2jDXJeeeyYcGg0ypXc2XK.jpg,"Estranged twins Maggie and Milo coincidentally cheat death on the same day, prompting them to reunite and confront the reasons their lives went so wrong. As the twins' reunion reinvigorates them, they realize the key to fixing their lives may just lie in repairing their relationship."
114082,Bambi Meets Godzilla,Animation|Comedy,1969.0,2.032918,6.5,40.0,3.619149557669838,/pLvB3mWUil8P8BA1oWuJpzP7byt.jpg,"Bambi is nibbling the grass, unaware of the upcoming encounter with Godzilla. Who will win when they finally meet?"
114122,Dim Sum: A Little Bit of Heart,Comedy,1985.0,0.272989,2.5,2.0,3.535816224336505,/hxpjL0VeCUsXJmLcHY5VIA6dZFi.jpg,"In San Francisco, an immigrant Chinese widow welcomes the new year with some unhappiness: she's 62 now, she wants to make a trip to China to pay last respects to her ancestors, a fortune teller has told her this is the year she'll die, and a daughter, Geraldine, remains unmarried. Geraldine does have a boyfriend, but she's not sure she's ready for marriage, and, anyway, he lives in Los Angeles and Geraldine doesn't want to leave her mother alone in her declining years. Mrs. Tan's cheerful brother-in-law tries to help out. Is there any solution that will enable Mrs. Tan to hold onto her culturally-influenced and deep-seated hopes, yet keep those hopes from suffocating Geraldine?"
114180,The Maze Runner,Action|Mystery|Science Fiction|Thriller,2014.0,76.93789,7.0,5540.0,3.1429081121682523,/coss7RgL0NH6g4fC2s5atvf3dFO.jpg,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape."
114265,Laggies,Comedy|Romance,2014.0,12.938085,6.1,432.0,3.535816224336505,/dNcoXoRC7JHiqbe7k5Ufo6syiPP.jpg,"Overeducated and underemployed, 28 year old Megan is in the throes of a quarterlife crisis. Squarely into adulthood with no career prospects, no particular motivation to think about her future and no one to relate to, Megan is comfortable lagging a few steps behind - while her friends check off milestones and celebrate their new grown-up status. When her high-school sweetheart proposes, Megan panics and- given an unexpected opportunity to escape for a week - hides out in the home of her new friend, 16-year old Annika and Annika's world-weary single dad Craig."
114342,Force Majeure,Comedy|Drama,2014.0,12.165685,6.8,255.0,3.7460997051132257,/rGMtc9AtZsnWSSL5VnLaGvx1PI6.jpg,"While holidaying in the French Alps, a Swedish family deals with acts of cowardliness as an avalanche breaks out."
114464,Helter Skelter,Crime|Drama|Thriller,1976.0,1.860363,6.6,17.0,3.785816224336505,/6vuUsjO2oLnvdI2T0GEvBP5Zmki.jpg,"The investigation of two horrific mass murders leads to the capture and trial of the psychotic pseudo-hippie Charles Manson and his ""family""."
114552,The Boxtrolls,Animation|Comedy|Family|Fantasy,2014.0,11.563909,6.6,689.0,3.7024828910031715,/82BWSf1NfCm18ZJtAOIym1QRd24.jpg,"An orphaned boy raised by underground creatures called Boxtrolls comes up from the sewers and out of his box to save his family and the town from the evil exterminator, Archibald Snatcher."
114601,This Is Where I Leave You,Drama|Comedy,2014.0,11.313659,6.5,512.0,3.316413906574147,/jMLRs4Vw2g7QzOQLiq3Rlh6qUar.jpg,"When their father passes away, four grown, world-weary siblings return to their childhood home and are requested -- with an admonition -- to stay there together for a week, along with their free-speaking mother and a collection of spouses, exes and might-have-beens. As the brothers and sisters re-examine their shared history and the status of each tattered relationship among those who know and love them best, they reconnect in hysterically funny and emotionally significant ways."
114635,The Look of Silence,History|Documentary,2014.0,4.943726,8.0,75.0,3.6735567637170043,/u1G9PZlHzqBNvdSmjFPQLMVIHV3.jpg,A family that survives the genocide in Indonesia confronts the men who killed one of their brothers.
114662,American Sniper,War|Action,2014.0,19.228561,7.4,4600.0,3.0510640961442164,/svPHnYE7N5NAGO49dBmRhq0vDQ3.jpg,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind."
114670,Tusk,Comedy|Horror,2014.0,6.820925,5.1,374.0,3.45927104943129,/ntxILPesM4IRumijc1DRJQTks9t.jpg,"When his best friend and podcast co-host goes missing in the backwoods of Canada, a young guy joins forces with his friend's girlfriend to search for him."
114707,Horns,Thriller|Horror|Drama|Fantasy,2013.0,8.363417,6.2,878.0,3.535816224336505,/632JG1wY6pGVxZxF5NaO5piNeFe.jpg,"In the aftermath of his girlfriend's mysterious death, a young man awakens to strange horns sprouting from his temples."
114762,Two Night Stand,Romance|Comedy,2014.0,6.788822,6.3,690.0,3.2024828910031715,/787egmKPQvpL7GiUze7AlkoQB1B.jpg,"After an extremely regrettable one night stand, two strangers wake up to find themselves snowed in after sleeping through a blizzard that put all of Manhattan on ice. They're now trapped together in a tiny apartment, forced to get to know each other way more than any one night stand should."
114766,SS Experiment Love Camp,Horror|War,1976.0,1.486119,4.9,10.0,3.285816224336505,/eH50RZAE2IHwICNjFQFrb7Up8V6.jpg,"Near the end of WW2, prisoners of war are used in experiments to perfect the Arian race."
114795,Dracula Untold,Horror|Action|Drama|Fantasy|War,2014.0,16.316318,6.2,2439.0,3.535816224336505,/4oy4e0DP6LRwRszfx8NY8EYBj8V.jpg,"Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, including Vlad's son, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire Dracula."
114818,Stretch,Action|Comedy|Thriller,2014.0,5.700006,6.1,263.0,3.369149557669838,/5nl4WEEpLb75Y82NC4QZ45H6jG2.jpg,A hard-luck limo driver struggling to go straight and pay off a debt to his bookie takes on a job with a crazed passenger whose sought-after ledger implicates some seriously dangerous criminals.
114925,The Captive,Drama|Thriller|Crime,2014.0,14.623692,5.8,334.0,3.285816224336505,/sw3dqauWXgHSbDFUIbDXRikfeYL.jpg,"Eight years after the disappearance of Cassandra, some disturbing incidents seem to indicate that she's still alive. Police, parents and Cassandra herself, will try to unravel the mystery of her disappearance."
114935,Predestination,Science Fiction|Thriller,2014.0,10.524204,7.3,1971.0,3.471489734601903,/kDdUtDsGMQ3OYwoBtEQyJIGPz4V.jpg,"Predestination chronicles the life of a Temporal Agent sent on an intricate series of time-travel journeys designed to prevent future killers from committing their crimes. Now, on his final assignment, the Agent must stop the one criminal that has eluded him throughout time and prevent a devastating attack in which thousands of lives will be lost."
115122,What We Do in the Shadows,Comedy|Horror,2014.0,10.504198,7.4,779.0,3.912766371779892,/4bqqrtzY9vVQeEcqyqWfTJWmpD9.jpg,Vampire housemates try to cope with the complexities of modern life and show a newly turned hipster some of the perks of being undead.
115147,The Best of Me,Drama|Romance,2014.0,8.196975,7.2,777.0,3.619149557669838,/449Qq1XKgurG4IFTohtsEuBWJ8H.jpg,A pair of former high school sweethearts reunite after many years when they return to visit their small hometown.
115149,John Wick,Action|Thriller,2014.0,183.870374,7.0,5499.0,3.4809931564012686,/5vHssUeVe25bMrof1HyaPyWgaP.jpg,Ex-lunatic John Wick comes off his meds to track down the bounders that killed his dog and made off with his self-respect
115151,Plastic,Drama|Action|Comedy|Crime,2014.0,7.809194,6.1,86.0,3.285816224336505,/klgrP7KrmBtWXQ4G6QHd4cBc4LL.jpg,"Sam &amp; Fordy run a credit card fraud scheme, but when they steal from the wrong man, they find themselves threatened by sadistic gangster. They need to raise £5m and pull off a daring diamond heist to clear their debt."
115170,The Judge,Drama,2014.0,17.887943,7.2,1433.0,3.4018621682523786,/v6s65U6qisvxWgO3cNnreaaaite.jpg,"A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder."
115174,Love Is Strange,Drama,2014.0,6.15698,6.4,111.0,3.535816224336505,/nU6Cs1pozL4LqRKSUgBGc7cluwi.jpg,"After 39 years together, Ben and George finally tie the knot, but George loses his job as a result, and the newlyweds must sell their New York apartment and live apart, relying on friends and family to make ends meet."
115210,Fury,War|Drama|Action,2014.0,36.713807,7.4,4028.0,3.670376718924541,/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,"Last months of World War II in April 1945. As the Allies make their final push in the European Theater, a battle-hardened U.S. Army sergeant in the 2nd Armored Division named Wardaddy commands a Sherman tank called ""Fury"" and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany."
115216,The Salvation,Drama|Western,2014.0,8.253705,6.2,285.0,3.530699620859861,/b8uBcz6CgXOUsZhf2Y4RLHCwk19.jpg,"In 1870s America, a peaceful American settler kills his family's murderer which unleashes the fury of a notorious gang leader. His cowardly fellow townspeople then betray him, forcing him to hunt down the outlaws alone."
115231,St. Vincent,Comedy,2014.0,13.655752,7.1,770.0,3.6021281922884327,/w0hzr4eQBk1X4m63fb7sOSt9Bnn.jpg,"A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door."
